Company Name,Original_Number,URL,is_b2b,is_b2b_reason,serves_1000,serves_1000_reason,found_number,sales_pitch,description,matched_golden_partner,match_reasoning,Industry,Matched Partner Description,Avg Leads Per Day,Rank,B2B Indicator,Phone Outreach Suitability,Target Group Size Assessment,Products/Services Offered,USP/Key Selling Points,Customer Target Segments,Business Model,Company Size Inferred,Innovation Level Indicators,Website Clarity Notes,Original Row Number,ScrapeStatus
Kontron Services Austria,'+43 732 76640,http://www.kontron-services.at,Yes,"The company provides ""IT-Dienstleistungen"" (IT services) and ""IT-Betreuung für Unternehmen"" (IT support for companies), indicating a B2B focus.",Yes,"The text mentions ""internationale Großkonzerne genauso zu den Kunden wie KMU und öffentliche Auftraggeber"" (international corporations as customers as well as SMEs and public clients) and that Kontron is a ""multinationaler Technologiekonzern"" (multinational technology group), suggesting a large scale and capacity to serve over 1,000 customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf die digitale Transformation im Industriesektor und insbesondere auf die Wartung und Anlagenverwaltung komplexer technischer Anlagen konzentriert. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Kontron Services, part of the Kontron AG group, is an Austrian, manufacturer-independent system house headquartered in Linz, providing a range of IT services and solutions. They position themselves as a partner for dedicated IT services. Their service portfolio includes IT services & solutions, cloud integration (on-prem, private, and public cloud), digital signage, IT & Enterprise Service Management, Field Service Management System, and network solutions. They offer solutions around Microsoft 365 & Azure, Open Source, POS, printing & digital document management, and ECM software. They also provide SAP security, service desk, modern workplace solutions, and Apple for business services. Their IT product offerings include Microsoft 365 & Azure, printing systems & consumables, hardware, Apple products, IoT & Embedded software, and software development. They also offer Internet of Things and IT support for companies. Kontron provides consulting, integration, and outsourcing services for cloud environments, including Microsoft 365 and Azure, and operates its own virtual private cloud in georedundant Austrian data centers with high security standards. They offer datacenter services including housing, infrastructure, platform, OS-near applications and databases, application management, and business processes, with a focus on security and compliance with DSGVO. They cater to a variety of clients, including international corporations, SMEs, and public sector clients, across various industries. Kontron is also an authorized Apple reseller and managed services provider, offering IT services around Apple products. They are a leading provider of 5G campus networks with their own 5G Core. They also offer Enterprise Content Management solutions to help companies manage documents efficiently and automate processes. Kontron emphasizes its independence as a system house, allowing them to provide the best solutions for their customers. They also highlight their expertise in Open Source technologies.",RODIAS GmbH,Gemeinsame Ausrichtung auf IT-Beratung und kundenspezifische IT-Lösungen.; Fokus auf digitale Transformation und Optimierung von Prozessen.; Ähnliche Zielgruppe: Industrieunternehmen mit komplexen technischen Anlagen.,IT Services and Solutions,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Large / >=500 potential,IT services & solutions; Cloud integration; Digital signage; IT & Enterprise Service Management; Field Service Management System; Network solutions; Microsoft 365 & Azure solutions; Open Source solutions; POS solutions; Printing & digital document management; ECM software; SAP security; Service desk; Modern workplace solutions; Apple for business services; IoT & Embedded software; Software development; Datacenter services; 5G campus networks; Enterprise Content Management solutions,Manufacturer-independent system house; Partner for dedicated IT services; Own virtual private cloud in georedundant Austrian data centers with high security standards; Expertise in Open Source technologies; Leading provider of 5G campus networks,International corporations; SMEs; Public sector clients,"Service-oriented; Consulting, integration, and outsourcing services",SME,Summary highlights being a leading provider of 5G campus networks and offering IoT & Embedded software.,The business model and target audience are reasonably clear from the summary.,209,Success
Dr. Nagler & Company,'+49 69 9055380,http://www.nagler-company.com,Yes,"The company provides ""Unternehmensberatung für den Finanzsektor"" (business consulting for the financial sector), indicating a B2B service.",Yes,"The company operates in the financial sector and provides consulting for ""Banken und Versicherungen"", suggesting a large potential customer base and the capacity to serve many customers. The mention of ""weltweiten Märkten"" also implies scale.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf die digitale Transformation von Industrieunternehmen mit komplexen technischen Anlagen spezialisiert hat. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Nagler & Company is a German management consulting firm specializing in the financial sector. With over 20 years of experience, they offer interdisciplinary consulting services in five key areas: Asset Management & Buy-Side, Front Office, Risk and Analytics, Market & Reference Data, and Regulatory Reporting. They cater to banks and insurance companies, providing expertise on both the technical and functional levels. Their services range from advising on trading and market data systems to risk management, and they also assist in the selection and implementation of appropriate software solutions, covering the entire process from system selection to integration into the company's IT infrastructure. The company emphasizes its ability to understand and navigate the complexities of the financial industry, offering clients guidance based on experience and the know-how of its employees. They aim to help clients achieve their goals by providing direction and support throughout the process.",RODIAS GmbH,Überschneidung im Bereich Consulting für Unternehmen.; Fokus auf digitale Transformation und IT-Lösungen.; Ähnliche Dienstleistungen im Bereich Prozessoptimierung.,Management Consulting,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Large / >=500 potential,Asset Management & Buy-Side Consulting; Front Office Consulting; Risk and Analytics Consulting; Market & Reference Data Consulting; Regulatory Reporting Consulting; Software selection and implementation,20+ years of experience; Interdisciplinary consulting; Expertise on technical and functional levels; Deep understanding of the financial industry,Banks; Insurance companies,Service-oriented; Project-based consulting,SME,"Summary highlights expertise in trading and market data systems, risk management, and software implementation.",Business model and target audience are clearly articulated in the summary.,210,Success
FK Austria Wien,'+43 1 6880150,http://www.fk-austria.at,Yes,"The text mentions ""Business Partner & Sponsoren"" and ""Kontakt Du hast eine Frage an unser B2B-Team?"", indicating B2B relationships.",Yes,"The company is a professional soccer club participating in the Bundesliga, implying a large fan base and operational scale. The text mentions ""VIP-Tickets"" and ""Event-Location Du planst ein Event?"", suggesting the capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Custom Merchandise, das ebenfalls Unternehmen, Influencer und Marken anspricht. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","FK Austria Wien is a football club based in Vienna, Austria. The club operates within the professional sports industry, specifically in football (soccer). Their main activities include fielding men's and women's teams in various leagues, including the Bundesliga, and managing youth academies. They offer match tickets, season tickets (Abo), VIP experiences, stadium tours, and fan merchandise through their online shop and physical fanshop. They also provide a 'Viola TV' service for video content and a mobile app. The club targets football fans, families, and businesses through various membership programs, events, and business partnerships. Their business model includes ticket sales, merchandise sales, sponsorships, VIP packages, and media rights. The club utilizes its Generali-Arena as a venue for matches and events. They also focus on community engagement through initiatives like school visits and soccer camps. FK Austria Wien aims to provide a family-friendly and engaging experience for its fans, as highlighted by their 'kinder- und fanfreundlichste' season ticket offer. They also emphasize social responsibility, environmental awareness, and tolerance. The club has a rich history, being a record titleholder with 24 Meistertitel and 27 Cupsiege.",DasMerch,"Gemeinsame Zielgruppe: Unternehmen (für Fanartikel und Werbematerialien); Ähnliche Produkte/Services: Fanartikel/Merchandise; DasMerch bietet E-Commerce- und Logistikunterstützung, was für den Online-Verkauf von Fanartikeln relevant ist.",Professional Sports (Football/Soccer),"Industry: Custom Merchandise; Promotional Products; Brand Marketing Support; Services/Products: Individual merchandise products (clothing, accessories, personalized items); Full-service production (from design through manufacturing to logistics); Sustainable and high-quality material options; E-commerce & logistics support (including direct online shop integration).; Target Audience: Companies; Influencers; Brands; Creators.; Business Model: Product-driven (custom merchandise); Service-oriented (full-service production from design to logistics, e-commerce support).; Company Size: Unknown/Not Specified; Innovation Level: Creative custom fabrications; E-commerce integration for online shops.",5.0,33,,True,Appears Large / >=500 potential,Match tickets; Season tickets (Abo); VIP experiences; Stadium tours; Fan merchandise; Viola TV (video content); Mobile app,Family-friendly experience; Rich history and record titleholder; Community engagement initiatives,Football fans; Families; Businesses,"Ticket sales, merchandise sales, sponsorships, VIP packages, and media rights",Unknown/Not Specified,,The business model and target audience are reasonably clear from the summary.,211,Success
WERNER CONSULT,'+43 1 313600,http://www.wernerconsult.com,Yes,"The company is a 'Ziviltechnikergesellschaft', which translates to civil engineering company, and provides planning and realization of complex construction projects. This indicates B2B services.",Yes,"The text mentions 'über 7328 abgewickelte Projekte' (over 7328 completed projects) and 5 locations, suggesting a capacity to serve over 1000 customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich Construction Tech, das eine App für digitale Vermessung und Navigation im Bauingenieurwesen anbietet und sich an Bauunternehmen richtet. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Werner Consult is an Austrian civil engineering company that specializes in planning and managing complex construction projects from initial concept to completion. They are described as one of the largest and most significant civil engineering companies in Austria, offering reliable partnership in all aspects of planning and realization. The company's services and projects cover a range of areas including structural engineering (Hochbau), bridge construction (Brückenbau) such as the SAVABRIDGE project, and airport construction (Flughafenbau) including work at Vienna Airport. The company also emphasizes sustainability, including expanding their photovoltaic systems and increasing the proportion of electric vehicles in their fleet. They have multiple locations including Wien, Salzburg, Graz, München, Bratislava.",SitePlan GmbH,Gemeinsame Branche: Bauingenieurwesen / Construction Tech; Ähnliche Produkte/Services: Digitale Vermessung und Navigation im Bauingenieurwesen; Zielgruppe: Bauunternehmen (insbesondere im Tiefbau),Civil Engineering,"Industry: Software for Civil Engineering / Construction Tech; Services/Products: An innovative app for digital surveying and navigation in civil engineering; Transforms digital construction plans into GPS-supported maps; GPS navigation in construction plans; Georeferenced photo documentation; Precise surveying with GNSS technology; Real-time collaboration.; Target Audience: Construction companies (specifically in civil engineering / underground construction).; Business Model: App-based software solution / Product-driven.; Company Size: Unknown/Not Specified; Innovation Level: Innovative app; Digital surveying and navigation solution; GPS-supported maps; GNSS technology; Real-time collaboration; Focus on digitalization and automation in civil engineering; ""Revolutionizes your way of working.""",5.0,11,True,True,Appears Large / >=500 potential,Structural engineering (Hochbau); Bridge construction (Brückenbau); Airport construction (Flughafenbau); Planning and managing complex construction projects,Reliable partnership in all aspects of planning and realization; Specialization in complex construction projects; Sustainability focus,,Service-oriented; Project-based consulting,Large Enterprise,expanding their photovoltaic systems and increasing the proportion of electric vehicles in their fleet,Business model and services are clearly communicated. Target group is not explicitly stated but implied to be large construction projects and related entities.,212,Success
Haslinger / Nagele,'+43 732 7843310,http://www.haslinger-nagele.com,Yes,"The company is a law firm (Rechtsanwälte) providing legal services to businesses, indicated by phrases like ""Beratung für die Energiewende"" and mentions of ""Gesellschaftsrecht und M&A"".",Yes,"The law firm has multiple locations (Linz and Wien) and provides services related to energy transition and M&A, suggesting a capacity to serve a large number of clients. The mention of ""JUVE AWARD 2018"" also implies a significant scale.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für eine Digitalagentur, die sich auf die Digitalisierung von Anwaltskanzleien spezialisiert hat und ihnen hilft, neue Mandanten zu gewinnen. Für dieses Unternehmen generieren wir täglich 3 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Haslinger / Nagele Rechtsanwälte GmbH is an Austrian law firm providing legal advice with a focus on anticipating future developments in law. They offer a range of legal services, including expertise in renewable energy (360° EE), life sciences, and healthcare law. The firm's 360° EE practice group provides comprehensive legal support for the energy transition, offering solutions across various legal areas. They also handle matters related to environmental and planning law, banking and finance law, and corporate law, including M&A. The firm has offices in Linz and Vienna. They emphasize providing forward-looking advice to innovative companies. The firm also provides legal advice regarding employee evaluations using AI. The firm's services extend to advising applicants and bidders in electronic tendering procedures.",Digitalagentur1,"Direkte Ausrichtung auf Anwaltskanzleien (Legal Tech Services).; Expertise in Prozessoptimierung und Digitalisierung, relevant für Kanzleien.; Angebot von Webentwicklung und Online-Marketing, wichtig für moderne Kanzleien.",Law,"Industry: Digital Agency; IT Services (Process Optimization, Automation); Digital Marketing (SEO, Online Marketing); E-commerce Development; Legal Tech Services (specializing in law firms).; Services/Products: Web development & E-commerce (custom websites, platforms & online shops); SEO & Online Marketing (online visibility optimization, performance marketing & social media strategies); Automation & Digitization (implementation of efficient digital processes); Lead Generation & Conversion Optimization (customer acquisition & revenue increase strategies); Process optimization for law firms (efficient client management through digital workflows, DATEV specialization).; Target Audience: Businesses (general); Law firms (specific focus).; Business Model: Full-service digital agency; Service-oriented; Project-based (implied by custom development and strategy implementation).; Company Size: …; Innovation Level: Digitization; Automation; Digital processes; Innovative solutions.",3.0,26,True,True,Appears Medium,Legal advice; Renewable energy law (360° EE); Life sciences law; Healthcare law; Environmental and planning law; Banking and finance law; Corporate law (including M&A); Legal advice regarding employee evaluations using AI; Legal advice regarding electronic tendering procedures,Focus on anticipating future developments in law; Comprehensive legal support for the energy transition; Forward-looking advice to innovative companies,Innovative companies; Applicants and bidders in electronic tendering procedures,Service-oriented; Legal advice and representation,SME,Legal advice regarding employee evaluations using AI,The summary clearly communicates the services offered and target audience.,213,Success
HUNDT CONSULT,'+49 40 3344153100,http://www.hundt-consult.de,Yes,"The company provides consulting and management services for elevators and escalators, explicitly targeting 'Investoren, Asset Manager, Property Manager, Facility Manager und Corporate Real Estate Manager'.",Yes,"The company manages '36,624 Anlagen in der Betreuung' and has '7 Standorte in DE, AT und NL', indicating a large scale of operations and the capacity to serve many customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf die digitale Transformation im Bereich Wartung und Anlagenmanagement für Industrieunternehmen spezialisiert hat. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","HUNDT CONSULT GmbH is a German company specializing in elevator and escalator consulting, management, and services. They offer support for the construction, modernization, and operation of elevators and escalators. Their services include IIoT & data-driven solutions, planning, consulting, expert reports, and LIFTMANAGEMENT, which involves managing elevator operations. They also offer LIFT GUARDIAN, an AI-powered monitoring service, ESG-Check for environmental sustainability, and ELEVATAIR for infection and pollutant control. HUNDT CONSULT caters to investors, asset managers, property managers, facility managers, and corporate real estate managers, aiming to optimize building technology, ensure availability, reduce costs, and increase overall returns. They operate in Germany, Austria, and the Netherlands. The company emphasizes manufacturer independence and technological advancement. They have been in business since 1973 and have digitized 65,000 installations.",RODIAS GmbH,"Ähnliche Dienstleistungen: IT-Beratung für die digitale Transformation, insbesondere im Bereich Wartung und Anlagenmanagement.; Überschneidung im Fokus: Beide Unternehmen bieten Lösungen für die Optimierung von Prozessen und Anlagen.; Gemeinsames Interesse an IIoT und datengesteuerten Lösungen.",Elevator and Escalator Consulting,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Large / >=500 potential,Elevator and escalator consulting; IIoT & data-driven solutions; Planning; Expert reports; LIFTMANAGEMENT; LIFT GUARDIAN (AI-powered monitoring); ESG-Check (environmental sustainability); ELEVATAIR (infection and pollutant control),Manufacturer independence; Technological advancement; IIoT & data-driven solutions; AI-powered monitoring,Investors; Asset managers; Property managers; Facility managers; Corporate real estate managers,Service-oriented; Consulting and Management,SME,"IIoT & data-driven solutions, AI-powered monitoring service",Business model and target audience are clearly articulated in the summary.,214,Success
ExperTeach GmbH,'+49 6074 48680,http://www.experteach.eu,Yes,"ExperTeach GmbH offers 'IT Consulting & Professional Services', 'Managed Training Services', and 'Consulting für Service Provider & Versorger', indicating a focus on business clients.",Yes,"The company has multiple locations ('Düsseldorf/Sky Office', 'Frankfurt/Dietzenbach', etc.) and offers services like 'Managed Training Services' and 'IT Consulting & Professional Services', suggesting a capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich E-Learning, das digitale Lernplattformen für den Gesundheits- und Sozialbereich anbietet und sich an Unternehmen richtet, die Weiterbildungsmöglichkeiten für ihre Mitarbeiter suchen. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","ExperTeach GmbH is an IT training, certification, consulting, and services company. They offer a wide range of training courses in IT technologies, programming, and IT tools, covering topics such as AI, ML & Big Data, cloud computing, networking, and security. They provide training for various vendors and manufacturers, including AWS, Check Point, Cisco, Extreme Networks, Fortinet, Microsoft, and VMware. ExperTeach also offers digital learning options, including AWS Skill Builder and Cisco Digital Learning. Their certification programs cover AWS, Check Point, Cisco, EC-Council, ExperTeach ECNS/ECNE/ECDE, Extreme Networks, F5, Fortinet, HPE, ISTQB, ITIL, Linux, Microsoft, NetApp, Nutanix, Palo Alto, TOGAF, Unify by Mitel, and VMware. Consulting services include IT consulting, cloud and data center consulting, enterprise networks consulting, security consulting, and consulting for service providers and unified communications. Services offered include online course dates, hybrid training, course materials as e-books, e-learning projects, seminar room rentals, managed training services, and technical documentation. They also operate as a Pearson VUE Authorized Center. ExperTeach has multiple locations in Germany, Austria, and Switzerland. They provide various training formats, including Bildungsurlaub NRW, BootCamps, in-house training, and power packages. They also offer services such as network analysis and Wireshark consulting.",Relias Learning GmbH,"Gemeinsame Industrie: E-Learning und digitale Bildung.; Ähnliche Produkte/Services: Digitale Lernplattformen und E-Learning-Lösungen.; Gemeinsame Zielgruppe: Unternehmen, die IT-Schulungen und -Beratung suchen.",IT Training and Consulting,"Industry: E-Learning; Digital Education for Healthcare and Social Services; Services/Products: Digital learning platforms; Tailored e-learning solutions for hospitals, nursing homes, social institutions, and emergency services; Online courses with interactive modules and certificates; Legally compliant digital certifications and automatic documentation for mandatory training; Personnel development with individual learning plans and competency analyses.; Target Audience: Healthcare sector (hospitals, nursing homes, medical professionals, nurses); Social care sector (social institutions, social workers); Emergency services.; Business Model: Provider of digital learning platforms and e-learning solutions (likely SaaS or subscription-based).; Company Size: SME (General); Innovation Level: Focus on ""digital"" solutions (digital further education, digital learning platforms, digital certificates, automatic documentation); E-Learning; Interactive modules; Development of digital education solutions.",8.0,6,True,True,Appears Large / >=500 potential,IT training courses; Certification programs; IT consulting; Cloud and data center consulting; Enterprise networks consulting; Security consulting; Consulting for service providers and unified communications; Online course dates; Hybrid training; Course materials as e-books; E-learning projects; Seminar room rentals; Managed training services; Technical documentation; Network analysis; Wireshark consulting,"Wide range of training courses in IT technologies; Training for various vendors and manufacturers; Multiple locations in Germany, Austria, and Switzerland",IT professionals; Businesses seeking IT training and consulting,"Training, certification, consulting, and services company",SME,"Training courses in AI, ML & Big Data, cloud computing, networking, and security.",The business model and services are clearly articulated. Target audience is somewhat broad but identifiable as IT professionals and businesses.,215,Success
Moonshot Pirates,'+43 670 5079815,http://www.moonshotpirates.com,Yes,"The text mentions 'for partners' and 'for mentors', suggesting B2B relationships. The organization also works with companies like Volkswagen and Givaudan.",Yes,"The text states '15,000+ young leaders empowered across 150+ countries', indicating a large-scale, global operation. They also mention 'Our strategic US partner is Esther Wojcicki’s Moonshots in Education' suggesting a network of partners.",,,,,LLM Partner Matching Failed or No Match Found,Youth Empowerment/Social Innovation,,,,,,Appears Large / >=500 potential,Mentoring; Community support; Challenges; Launchpad program; Accelerator; Local chapters,Empowering young changemakers; Global community; Focus on impact and sustainability; Free and accessible programs,Young changemakers; Innovators; Impact founders,"Community and program-based support for young innovators, funded by donations and partnerships.",SME,Fostering a 'moonshot mindset',"The summary clearly describes the organization's mission, target audience, and activities.",216,Success
Bartelt GmbH,'+43 316 475328333,http://www.bartelt.at,Yes,"The company provides ""Laborgeräte und -software vom Labor-Komplettausstatter in Österreich"", indicating it sells to other businesses (laboratories).",Yes,"The company has ""drei Standorte in Österreich und ein Standort in Budapest"" and offers ""e-Commerce Lösungen"", suggesting a capacity to serve a large number of customers.",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich HealthTech, das intelligente Systeme zur Überwachung von Drainagen und Kathetern für Krankenhäuser und Pflegeeinrichtungen entwickelt. Für dieses Unternehmen generieren wir täglich 5 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","Bartelt is an Austrian company based in Graz, with additional locations in Vienna, Innsbruck and Budapest, specializing in laboratory equipment, consumables, and services. Founded in 1936 as a family business, Bartelt offers a comprehensive range of products including laboratory equipment, chemicals, life science products, and laboratory software. They also provide services such as equipment maintenance, laboratory planning, and software development, including LIMS systems like datalabX for clinical diagnostics and datalabXdepot for blood depot management. Bartelt serves as a complete outfitter for laboratories in Austria, offering everything from lab equipment and accessories to lab furniture and chemicals. They emphasize customer service through personal consultation, an online shop, e-commerce solutions, and multiple locations. The company is ISO 9001 certified and partners with organizations like BBG (Bundesbeschaffung GmbH) and ANKÖ (Auftragnehmerkataster Österreich). Bartelt focuses on providing high-quality products and reliable services, with a commitment to fast order processing and tailored solutions.",Elixion Medical,Überschneidung im Bereich HealthTech und Digitalisierung von Gesundheitsprozessen.; Potenzielle Synergien durch die Entwicklung von Software und Geräten für den Laborbereich und die Patientenversorgung.,Laboratory Equipment and Services,Industry: HealthTech; Digitalization of health processes; Services/Products: SmartDrain (intelligent system for monitoring drains and catheters); Innovative solutions for automation and real-time monitoring of patient fluid lines.; Target Audience: Hospitals; Care facilities.; Business Model: Product-driven (development and sale of medical devices/systems).; Company Size: Startup; Innovation Level: Innovative solutions; Digitization; Automation; Real-time monitoring; Intelligent system; Machine learning; Wireless data transmission; Innovative technologies.,5.0,4,True,True,Appears Medium,Laboratory equipment; Chemicals; Life science products; Laboratory software; Equipment maintenance; Laboratory planning; Software development (LIMS systems),Comprehensive range of products; Complete outfitter for laboratories; Personal consultation; Fast order processing; Tailored solutions,Laboratories in Austria,Product sales and service-oriented,SME,"Software development, including LIMS systems like datalabX for clinical diagnostics and datalabXdepot for blood depot management.",The business model and target group are reasonably clear from the summary.,217,Success
AGRANA Research & Innovation Center,'+43 59 390 7078,http://www.agrana-research.com,Yes,"The text mentions 'Commercial support is available at nginx.com', indicating a B2B offering.",Yes,"nginx is a web server, implying a scalable platform serving numerous customers.",,,,,LLM Partner Matching Failed or No Match Found,Web Server,,,,,,Unknown,Web server software,,,Software Distribution,Unknown/Not Specified,,The summary is very basic and only confirms successful installation and points to documentation and commercial support.,218,Success
M-TEC ENERGY FOR FUTURE,'+43 761 2208050,http://www.mtec-systems.com,Yes,"The company offers ""Commercial Solutions"" and ""Industrial Solutions"", indicating a focus on business clients.",Yes,"The company has ""Systempartner"" programs and mentions ""M-TEC International"", suggesting a large-scale operation with the capacity to serve over 1,000 customers. They also state ""Über 30.000-mal installiert.""",,"Ich rufe Sie an, weil wir bereits sehr erfolgreich ein ähnliches Projekt umgesetzt haben – für ein Unternehmen aus dem Bereich IT-Beratung, das sich auf die Digitalisierung von Instandhaltungsprozessen in Industrieunternehmen mit komplexen technischen Anlagen spezialisiert hat. Für dieses Unternehmen generieren wir täglich 8 Leads und möchten gerne besprechen, wie wir das auch für Sie erreichen können.","M-TEC is an Austrian company providing solutions for a successful energy transition, focusing on residential, commercial, and industrial buildings. Their offerings include a range of highly efficient heat pumps produced in Austria, energy management systems, and modular storage solutions. They offer ground source, geothermal, and air source heat pumps, as well as commercial heat pumps. Their storage solutions range from 7.7 kWh to 1.8 MWh, including the Energy-Tower system designed for smaller businesses and agricultural applications. M-TEC also provides the E-SMART app for energy management and the Energy-Hero, an all-in-one solution for holistic energy management that combines an energy meter and energy management system. The Energy-Hero has received the EnergieGenie 2025 award. M-TEC targets system partners and offers academy programs, power roadshows, and a partner shop. The company emphasizes energy efficiency and sustainability, offering solutions for the production and management of electricity, heat, and mobility. They also provide services such as remote maintenance and system integration.",RODIAS GmbH,Fokus auf die Digitalisierung von Prozessen in Industrieunternehmen.; Angebot von Energielösungen für komplexe technische Anlagen.; Expertise im Bereich IT-Beratung und Softwareentwicklung.,Energy Solutions,"Industry: IT Consulting (specializing in digital transformation for industry, particularly maintenance and asset management); Services/Products: Customized IT solutions for maintenance, asset management, operation and dismantling of complex technical plants; Consulting services for maintenance; Free potential analysis; AI in maintenance; Predictive Maintenance; Augmented Reality for maintenance teams; Maintenance 4.0 solutions; Mobile apps for on-site maintenance; 360° Asset Lifecycle Management (consulting, implementation, service, support); Enterprise Asset Management (EAM) 4.0 solutions; Custom software development; Service & Support.; Target Audience: Industrial companies with complex technical plants requiring maintenance and asset management solutions.; Business Model: IT consulting; Project-based development of customized software solutions; Service and support (implementation, ongoing support).; Company Size: SME (General) / Medium; Innovation Level: Digital transformation; AI in maintenance; Predictive Maintenance; Augmented Reality; Maintenance 4.0; Analytics; Condition-Based Maintenance; Awarded as TOP 100 Innovator 2022.",8.0,19,True,True,Appears Medium,"Heat pumps (ground source, geothermal, air source, commercial); Energy management systems; Modular storage solutions; E-SMART app; Energy-Hero","Highly efficient heat pumps produced in Austria; Solutions for residential, commercial, and industrial buildings; Holistic energy management solutions",Residential buildings; Commercial buildings; Industrial buildings; System partners,Solutions provider for energy transition,Unknown/Not Specified,The Energy-Hero has received the EnergieGenie 2025 award.,The business model and target audience are reasonably clear from the summary.,219,Success
